global_index,zone,zone_index,x,y
0,0,0,84550.321807,131110.732392
1,0,1,84709.913202,131110.732392
2,0,2,84869.504596,131110.732392
3,0,3,85029.095991,131110.732392
4,0,4,85188.687385,131110.732392
5,0,5,85348.278779,131110.732392
6,0,6,84550.321807,130950.514943
7,0,7,84709.913202,130950.514943
8,0,8,84869.504596,130950.514943
9,0,9,85029.095991,130950.514943
10,0,10,85188.687385,130950.514943
11,0,11,85348.278779,130950.514943
12,0,12,85507.870173,130950.514943
13,0,13,85667.461568,130950.514943
14,0,14,85827.052962,130950.514943
15,0,15,85986.644357,130950.514943
16,0,16,86146.235751,130950.514943
17,0,17,86305.827145,130950.514943
18,0,18,86465.418539,130950.514943
19,0,19,86625.009934,130950.514943
20,0,20,86784.601328,130950.514943
21,0,21,86944.192723,130950.514943
22,0,22,87103.784117,130950.514943
23,0,23,84550.321807,130790.297494
24,0,24,84709.913202,130790.297494
25,0,25,84869.504596,130790.297494
26,0,26,85029.095991,130790.297494
27,0,27,85188.687385,130790.297494
28,0,28,85348.278779,130790.297494
29,0,29,85507.870173,130790.297494
30,0,30,85667.461568,130790.297494
31,0,31,85827.052962,130790.297494
32,0,32,85986.644357,130790.297494
33,0,33,86146.235751,130790.297494
34,0,34,86305.827145,130790.297494
35,0,35,86465.418539,130790.297494
36,0,36,86625.009934,130790.297494
37,0,37,86784.601328,130790.297494
38,0,38,86944.192723,130790.297494
39,0,39,87103.784117,130790.297494
40,0,40,87263.375511,130790.297494
41,0,41,87422.966905,130790.297494
42,0,42,87582.558300,130790.297494
43,0,43,87742.149694,130790.297494
44,0,44,87901.741089,130790.297494
45,0,45,88061.332483,130790.297494
46,0,46,88220.923877,130790.297494
47,0,47,88380.515272,130790.297494
48,0,48,88540.106666,130790.297494
49,0,49,88699.698060,130790.297494
50,0,50,84550.321807,130630.080045
51,0,51,84709.913202,130630.080045
52,0,52,84869.504596,130630.080045
53,0,53,85029.095991,130630.080045
54,0,54,85188.687385,130630.080045
55,0,55,85348.278779,130630.080045
56,0,56,85507.870173,130630.080045
57,0,57,85667.461568,130630.080045
58,0,58,85827.052962,130630.080045
59,0,59,85986.644357,130630.080045
60,0,60,86146.235751,130630.080045
61,0,61,86305.827145,130630.080045
62,0,62,86465.418539,130630.080045
63,0,63,86625.009934,130630.080045
64,0,64,86784.601328,130630.080045
65,0,65,86944.192723,130630.080045
66,0,66,87103.784117,130630.080045
67,0,67,87263.375511,130630.080045
68,0,68,87422.966905,130630.080045
69,0,69,87582.558300,130630.080045
70,0,70,87742.149694,130630.080045
71,0,71,87901.741089,130630.080045
72,0,72,88061.332483,130630.080045
73,0,73,88220.923877,130630.080045
74,0,74,88380.515272,130630.080045
75,0,75,88540.106666,130630.080045
76,0,76,88699.698060,130630.080045
77,0,77,88859.289455,130630.080045
78,0,78,89018.880849,130630.080045
79,0,79,89178.472243,130630.080045
80,0,80,89338.063638,130630.080045
81,0,81,89497.655032,130630.080045
82,0,82,89657.246426,130630.080045
83,0,83,89816.837821,130630.080045
84,0,84,89976.429215,130630.080045
85,0,85,90136.020609,130630.080045
86,0,86,90295.612004,130630.080045
87,0,87,90455.203398,130630.080045
88,0,88,84550.321807,130469.862596
89,0,89,84709.913202,130469.862596
90,0,90,84869.504596,130469.862596
91,0,91,85029.095991,130469.862596
92,0,92,85188.687385,130469.862596
93,0,93,85348.278779,130469.862596
94,0,94,85507.870173,130469.862596
95,0,95,85667.461568,130469.862596
96,0,96,85827.052962,130469.862596
97,0,97,85986.644357,130469.862596
98,0,98,86146.235751,130469.862596
99,0,99,86305.827145,130469.862596
100,0,100,86465.418539,130469.862596
101,0,101,86625.009934,130469.862596
102,0,102,86784.601328,130469.862596
103,0,103,86944.192723,130469.862596
104,0,104,87103.784117,130469.862596
105,0,105,87263.375511,130469.862596
106,0,106,87422.966905,130469.862596
107,0,107,87582.558300,130469.862596
108,0,108,87742.149694,130469.862596
109,0,109,87901.741089,130469.862596
110,0,110,88061.332483,130469.862596
111,0,111,88220.923877,130469.862596
112,0,112,88380.515272,130469.862596
113,0,113,88540.106666,130469.862596
114,0,114,88699.698060,130469.862596
115,0,115,88859.289455,130469.862596
116,0,116,89018.880849,130469.862596
117,0,117,89178.472243,130469.862596
118,0,118,89338.063638,130469.862596
119,0,119,89497.655032,130469.862596
120,0,120,89657.246426,130469.862596
121,0,121,89816.837821,130469.862596
122,0,122,89976.429215,130469.862596
123,0,123,90136.020609,130469.862596
124,0,124,90295.612004,130469.862596
125,0,125,90455.203398,130469.862596
126,0,126,90614.794792,130469.862596
127,0,127,90774.386187,130469.862596
128,0,128,90933.977581,130469.862596
129,0,129,91093.568975,130469.862596
130,0,130,91253.160370,130469.862596
131,0,131,91412.751764,130469.862596
132,0,132,91572.343158,130469.862596
133,0,133,91731.934553,130469.862596
134,0,134,84550.321807,130309.645147
135,0,135,84709.913202,130309.645147
136,0,136,84869.504596,130309.645147
137,0,137,85029.095991,130309.645147
138,0,138,85188.687385,130309.645147
139,0,139,85348.278779,130309.645147
140,0,140,85507.870173,130309.645147
141,0,141,85667.461568,130309.645147
142,0,142,85827.052962,130309.645147
143,0,143,85986.644357,130309.645147
144,0,144,86146.235751,130309.645147
145,0,145,86305.827145,130309.645147
146,0,146,86465.418539,130309.645147
147,0,147,86625.009934,130309.645147
148,0,148,86784.601328,130309.645147
149,0,149,86944.192723,130309.645147
150,0,150,87103.784117,130309.645147
151,0,151,87263.375511,130309.645147
152,0,152,87422.966905,130309.645147
153,0,153,87582.558300,130309.645147
154,0,154,87742.149694,130309.645147
155,0,155,87901.741089,130309.645147
156,0,156,88061.332483,130309.645147
157,0,157,88220.923877,130309.645147
158,0,158,88380.515272,130309.645147
159,0,159,88540.106666,130309.645147
160,0,160,88699.698060,130309.645147
161,0,161,88859.289455,130309.645147
162,0,162,89018.880849,130309.645147
163,0,163,89178.472243,130309.645147
164,0,164,89338.063638,130309.645147
165,0,165,89497.655032,130309.645147
166,0,166,89657.246426,130309.645147
167,0,167,89816.837821,130309.645147
168,0,168,89976.429215,130309.645147
169,0,169,90136.020609,130309.645147
170,0,170,90295.612004,130309.645147
171,0,171,90455.203398,130309.645147
172,0,172,90614.794792,130309.645147
173,0,173,90774.386187,130309.645147
174,0,174,90933.977581,130309.645147
175,0,175,91093.568975,130309.645147
176,0,176,91253.160370,130309.645147
177,0,177,91412.751764,130309.645147
178,0,178,91572.343158,130309.645147
179,0,179,92849.074313,130309.645147
180,0,180,93008.665707,130309.645147
181,0,181,93168.257101,130309.645147
182,0,182,93327.848496,130309.645147
183,0,183,93487.439890,130309.645147
184,0,184,93647.031284,130309.645147
185,0,185,93806.622679,130309.645147
186,0,186,93966.214073,130309.645147
187,0,187,84550.321807,130149.427698
188,0,188,84709.913202,130149.427698
189,0,189,84869.504596,130149.427698
190,0,190,85029.095991,130149.427698
191,0,191,85188.687385,130149.427698
192,0,192,85348.278779,130149.427698
193,0,193,85507.870173,130149.427698
194,0,194,85667.461568,130149.427698
195,0,195,85827.052962,130149.427698
196,0,196,85986.644357,130149.427698
197,0,197,86146.235751,130149.427698
198,0,198,86305.827145,130149.427698
199,0,199,86465.418539,130149.427698
200,0,200,86625.009934,130149.427698
201,0,201,86784.601328,130149.427698
202,0,202,86944.192723,130149.427698
203,0,203,87103.784117,130149.427698
204,0,204,87263.375511,130149.427698
205,0,205,87422.966905,130149.427698
206,0,206,87582.558300,130149.427698
207,0,207,87742.149694,130149.427698
208,0,208,87901.741089,130149.427698
209,0,209,88061.332483,130149.427698
210,0,210,88220.923877,130149.427698
211,0,211,88380.515272,130149.427698
212,0,212,88540.106666,130149.427698
213,0,213,88699.698060,130149.427698
214,0,214,88859.289455,130149.427698
215,0,215,89018.880849,130149.427698
216,0,216,89178.472243,130149.427698
217,0,217,89338.063638,130149.427698
218,0,218,89497.655032,130149.427698
219,0,219,89657.246426,130149.427698
220,0,220,89816.837821,130149.427698
221,0,221,89976.429215,130149.427698
222,0,222,90136.020609,130149.427698
223,0,223,90295.612004,130149.427698
224,0,224,90455.203398,130149.427698
225,0,225,90614.794792,130149.427698
226,0,226,90774.386187,130149.427698
227,0,227,90933.977581,130149.427698
228,0,228,91093.568975,130149.427698
229,0,229,91253.160370,130149.427698
230,0,230,91412.751764,130149.427698
231,0,231,91572.343158,130149.427698
232,0,232,92689.482918,130149.427698
233,0,233,92849.074313,130149.427698
234,0,234,93008.665707,130149.427698
235,0,235,93168.257101,130149.427698
236,0,236,93327.848496,130149.427698
237,0,237,93487.439890,130149.427698
238,0,238,93647.031284,130149.427698
239,0,239,93806.622679,130149.427698
240,0,240,93966.214073,130149.427698
241,0,241,94125.805468,130149.427698
242,0,242,94285.396862,130149.427698
243,0,243,94444.988256,130149.427698
244,0,244,94604.579650,130149.427698
245,0,245,94764.171045,130149.427698
246,0,246,94923.762439,130149.427698
247,0,247,95083.353834,130149.427698
248,0,248,95242.945228,130149.427698
249,0,249,95402.536622,130149.427698
250,0,250,95562.128016,130149.427698
251,0,251,95721.719411,130149.427698
252,0,252,84550.321807,129989.210248
253,0,253,84709.913202,129989.210248
254,0,254,84869.504596,129989.210248
255,0,255,85029.095991,129989.210248
256,0,256,85188.687385,129989.210248
257,0,257,85348.278779,129989.210248
