global_index,zone,zone_index,x,y
0,0,0,116477.177299,143850.195515
1,0,1,116317.092924,143690.220152
2,0,2,116477.177299,143690.220152
3,0,3,115996.924174,143530.244788
4,0,4,116157.008549,143530.244788
5,0,5,116317.092924,143530.244788
6,0,6,116477.177299,143530.244788
7,0,7,116637.261674,143530.244788
8,0,8,115836.839799,143370.269425
9,0,9,115996.924174,143370.269425
10,0,10,116157.008549,143370.269425
11,0,11,116317.092924,143370.269425
12,0,12,116477.177299,143370.269425
13,0,13,116637.261674,143370.269425
14,0,14,115516.671048,143210.294061
15,0,15,115676.755424,143210.294061
16,0,16,115836.839799,143210.294061
17,0,17,115996.924174,143210.294061
18,0,18,116157.008549,143210.294061
19,0,19,116317.092924,143210.294061
20,0,20,116477.177299,143210.294061
21,0,21,116637.261674,143210.294061
22,0,22,115356.586673,143050.318698
23,0,23,115516.671048,143050.318698
24,0,24,115676.755424,143050.318698
25,0,25,115836.839799,143050.318698
26,0,26,115996.924174,143050.318698
27,0,27,116157.008549,143050.318698
28,0,28,116317.092924,143050.318698
29,0,29,116477.177299,143050.318698
30,0,30,116637.261674,143050.318698
31,0,31,116797.346049,143050.318698
32,0,32,115196.502298,142890.343334
33,0,33,115356.586673,142890.343334
34,0,34,115516.671048,142890.343334
35,0,35,115676.755424,142890.343334
36,0,36,115836.839799,142890.343334
37,0,37,115996.924174,142890.343334
38,0,38,116157.008549,142890.343334
39,0,39,116317.092924,142890.343334
40,0,40,116477.177299,142890.343334
41,0,41,116637.261674,142890.343334
42,0,42,116797.346049,142890.343334
43,0,43,114876.333548,142730.367970
44,0,44,115036.417923,142730.367970
45,0,45,115196.502298,142730.367970
46,0,46,115356.586673,142730.367970
47,0,47,115516.671048,142730.367970
48,0,48,115676.755424,142730.367970
49,0,49,115836.839799,142730.367970
50,0,50,115996.924174,142730.367970
51,0,51,116157.008549,142730.367970
52,0,52,116317.092924,142730.367970
53,0,53,116477.177299,142730.367970
54,0,54,116637.261674,142730.367970
55,0,55,116797.346049,142730.367970
56,0,56,114716.249173,142570.392607
57,0,57,114876.333548,142570.392607
58,0,58,115036.417923,142570.392607
59,0,59,115196.502298,142570.392607
60,0,60,115356.586673,142570.392607
61,0,61,115516.671048,142570.392607
62,0,62,115676.755424,142570.392607
63,0,63,115836.839799,142570.392607
64,0,64,115996.924174,142570.392607
65,0,65,116157.008549,142570.392607
66,0,66,116317.092924,142570.392607
67,0,67,116477.177299,142570.392607
68,0,68,116637.261674,142570.392607
69,0,69,116797.346049,142570.392607
70,0,70,116957.430424,142570.392607
71,0,71,114396.080423,142410.417243
72,0,72,114556.164798,142410.417243
73,0,73,114716.249173,142410.417243
74,0,74,114876.333548,142410.417243
75,0,75,115036.417923,142410.417243
76,0,76,115196.502298,142410.417243
77,0,77,115356.586673,142410.417243
78,0,78,115516.671048,142410.417243
79,0,79,115676.755424,142410.417243
80,0,80,115836.839799,142410.417243
81,0,81,115996.924174,142410.417243
82,0,82,116157.008549,142410.417243
83,0,83,116317.092924,142410.417243
84,0,84,116477.177299,142410.417243
85,0,85,116637.261674,142410.417243
86,0,86,116797.346049,142410.417243
87,0,87,116957.430424,142410.417243
88,0,88,114235.996048,142250.441880
89,0,89,114396.080423,142250.441880
90,0,90,114556.164798,142250.441880
91,0,91,114716.249173,142250.441880
92,0,92,114876.333548,142250.441880
93,0,93,115036.417923,142250.441880
94,0,94,115196.502298,142250.441880
95,0,95,115356.586673,142250.441880
96,0,96,115516.671048,142250.441880
97,0,97,115676.755424,142250.441880
98,0,98,115836.839799,142250.441880
99,0,99,115996.924174,142250.441880
100,0,100,116157.008549,142250.441880
101,0,101,116317.092924,142250.441880
102,0,102,116477.177299,142250.441880
103,0,103,116637.261674,142250.441880
104,0,104,116797.346049,142250.441880
105,0,105,116957.430424,142250.441880
106,0,106,117117.514799,142250.441880
107,0,107,114075.911672,142090.466516
108,0,108,114235.996048,142090.466516
109,0,109,114396.080423,142090.466516
110,0,110,114556.164798,142090.466516
111,0,111,114716.249173,142090.466516
112,0,112,114876.333548,142090.466516
113,0,113,115036.417923,142090.466516
114,0,114,115196.502298,142090.466516
115,0,115,115356.586673,142090.466516
116,0,116,115516.671048,142090.466516
117,0,117,115676.755424,142090.466516
118,0,118,115836.839799,142090.466516
119,0,119,115996.924174,142090.466516
120,0,120,116157.008549,142090.466516
121,0,121,116317.092924,142090.466516
122,0,122,116477.177299,142090.466516
123,0,123,116637.261674,142090.466516
124,0,124,116797.346049,142090.466516
125,0,125,116957.430424,142090.466516
126,0,126,117117.514799,142090.466516
127,0,127,113755.742922,141930.491153
128,0,128,113915.827297,141930.491153
129,0,129,114075.911672,141930.491153
130,0,130,114235.996048,141930.491153
131,0,131,114396.080423,141930.491153
132,0,132,114556.164798,141930.491153
133,0,133,114716.249173,141930.491153
134,0,134,114876.333548,141930.491153
135,0,135,115036.417923,141930.491153
136,0,136,115196.502298,141930.491153
137,0,137,115356.586673,141930.491153
138,0,138,115516.671048,141930.491153
139,0,139,115676.755424,141930.491153
140,0,140,115836.839799,141930.491153
141,0,141,115996.924174,141930.491153
142,0,142,116157.008549,141930.491153
143,0,143,116317.092924,141930.491153
144,0,144,116477.177299,141930.491153
145,0,145,116637.261674,141930.491153
146,0,146,116797.346049,141930.491153
147,0,147,116957.430424,141930.491153
148,0,148,117117.514799,141930.491153
149,0,149,113595.658547,141770.515789
150,0,150,113755.742922,141770.515789
151,0,151,113915.827297,141770.515789
152,0,152,114075.911672,141770.515789
153,0,153,114235.996048,141770.515789
154,0,154,114396.080423,141770.515789
155,0,155,114556.164798,141770.515789
156,0,156,114716.249173,141770.515789
157,0,157,114876.333548,141770.515789
158,0,158,115036.417923,141770.515789
159,0,159,115196.502298,141770.515789
160,0,160,115356.586673,141770.515789
161,0,161,115516.671048,141770.515789
162,0,162,115676.755424,141770.515789
163,0,163,115836.839799,141770.515789
164,0,164,115996.924174,141770.515789
165,0,165,116157.008549,141770.515789
166,0,166,116317.092924,141770.515789
167,0,167,116477.177299,141770.515789
168,0,168,116637.261674,141770.515789
169,0,169,116797.346049,141770.515789
170,0,170,116957.430424,141770.515789
171,0,171,117117.514799,141770.515789
172,0,172,117277.599175,141770.515789
173,0,173,113275.489797,141610.540426
174,0,174,113435.574172,141610.540426
175,0,175,113595.658547,141610.540426
176,0,176,113755.742922,141610.540426
177,0,177,113915.827297,141610.540426
178,0,178,114075.911672,141610.540426
179,0,179,114235.996048,141610.540426
180,0,180,114396.080423,141610.540426
181,0,181,114556.164798,141610.540426
182,0,182,114716.249173,141610.540426
183,0,183,114876.333548,141610.540426
184,0,184,115036.417923,141610.540426
185,0,185,115196.502298,141610.540426
186,0,186,115356.586673,141610.540426
187,0,187,115516.671048,141610.540426
188,0,188,115676.755424,141610.540426
189,0,189,115836.839799,141610.540426
190,0,190,115996.924174,141610.540426
191,0,191,116157.008549,141610.540426
192,0,192,116317.092924,141610.540426
193,0,193,116477.177299,141610.540426
194,0,194,116637.261674,141610.540426
195,0,195,116797.346049,141610.540426
196,0,196,116957.430424,141610.540426
197,0,197,117117.514799,141610.540426
198,0,198,117277.599175,141610.540426
199,0,199,113115.405422,141450.565062
200,0,200,113275.489797,141450.565062
201,0,201,113435.574172,141450.565062
202,0,202,113595.658547,141450.565062
203,0,203,113755.742922,141450.565062
204,0,204,113915.827297,141450.565062
205,0,205,114075.911672,141450.565062
206,0,206,114235.996048,141450.565062
207,0,207,114396.080423,141450.565062
208,0,208,114556.164798,141450.565062
209,0,209,114716.249173,141450.565062
210,0,210,114876.333548,141450.565062
211,0,211,115036.417923,141450.565062
212,0,212,115196.502298,141450.565062
213,0,213,115356.586673,141450.565062
214,0,214,115516.671048,141450.565062
215,0,215,115676.755424,141450.565062
216,0,216,115836.839799,141450.565062
217,0,217,115996.924174,141450.565062
218,0,218,116157.008549,141450.565062
219,0,219,116317.092924,141450.565062
220,0,220,116477.177299,141450.565062
221,0,221,116637.261674,141450.565062
222,0,222,116797.346049,141450.565062
223,0,223,116957.430424,141450.565062
224,0,224,117117.514799,141450.565062
225,0,225,117277.599175,141450.565062
226,0,226,112795.236672,141290.589699
227,0,227,112955.321047,141290.589699
228,0,228,113115.405422,141290.589699
229,0,229,113275.489797,141290.589699
230,0,230,113435.574172,141290.589699
231,0,231,113595.658547,141290.589699
232,0,232,113755.742922,141290.589699
233,0,233,113915.827297,141290.589699
234,0,234,114075.911672,141290.589699
235,0,235,114235.996048,141290.589699
236,0,236,114396.080423,141290.589699
237,0,237,114556.164798,141290.589699
238,0,238,114716.249173,141290.589699
239,0,239,114876.333548,141290.589699
240,0,240,115036.417923,141290.589699
241,0,241,115196.502298,141290.589699
242,0,242,115356.586673,141290.589699
243,0,243,115516.671048,141290.589699
244,0,244,115676.755424,141290.589699
245,0,245,115836.839799,141290.589699
246,0,246,115996.924174,141290.589699
247,0,247,116157.008549,141290.589699
248,0,248,116317.092924,141290.589699
249,0,249,116477.177299,141290.589699
250,0,250,116637.261674,141290.589699
251,0,251,116797.346049,141290.589699
252,0,252,116957.430424,141290.589699
253,0,253,117117.514799,141290.589699
254,0,254,117277.599175,141290.589699
255,0,255,112635.152297,141130.614335
256,0,256,112795.236672,141130.614335
257,0,257,112955.321047,141130.614335
258,0,258,113115.405422,141130.614335
259,0,259,113275.489797,141130.614335
260,0,260,113435.574172,141130.614335
261,0,261,113595.658547,141130.614335
262,0,262,113755.742922,141130.614335
263,0,263,113915.827297,141130.614335
264,0,264,114075.911672,141130.614335
265,0,265,114235.996048,141130.614335
266,0,266,114396.080423,141130.614335
267,0,267,114556.164798,141130.614335
268,0,268,114716.249173,141130.614335
269,0,269,114876.333548,141130.614335
270,0,270,115036.417923,141130.614335
271,0,271,115196.502298,141130.614335
272,0,272,115356.586673,141130.614335
273,0,273,115516.671048,141130.614335
274,0,274,115676.755424,141130.614335
275,0,275,115836.839799,141130.614335
276,0,276,115996.924174,141130.614335
277,0,277,116157.008549,141130.614335
278,0,278,116317.092924,141130.614335
279,0,279,116477.177299,141130.614335
280,0,280,116637.261674,141130.614335
281,0,281,116797.346049,141130.614335
282,0,282,116957.430424,141130.614335
283,0,283,117117.514799,141130.614335
284,0,284,117277.599175,141130.614335
285,0,285,112475.067921,140970.638972
286,0,286,112635.152297,140970.638972
287,0,287,112795.236672,140970.638972
288,0,288,112955.321047,140970.638972
289,0,289,113115.405422,140970.638972
290,0,290,113275.489797,140970.638972
291,0,291,113435.574172,140970.638972
292,0,292,113595.658547,140970.638972
293,0,293,113755.742922,140970.638972
294,0,294,113915.827297,140970.638972
295,0,295,114075.911672,140970.638972
296,0,296,114235.996048,140970.638972
297,0,297,114396.080423,140970.638972
298,0,298,114556.164798,140970.638972
299,0,299,114716.249173,140970.638972
300,0,300,114876.333548,140970.638972
301,0,301,115036.417923,140970.638972
302,0,302,115196.502298,140970.638972
303,0,303,115356.586673,140970.638972
304,0,304,115516.671048,140970.638972
305,0,305,115676.755424,140970.638972
306,0,306,115836.839799,140970.638972
307,0,307,115996.924174,140970.638972
308,0,308,116157.008549,140970.638972
309,0,309,116317.092924,140970.638972
310,0,310,116477.177299,140970.638972
311,0,311,116637.261674,140970.638972
312,0,312,116797.346049,140970.638972
313,0,313,116957.430424,140970.638972
314,0,314,117117.514799,140970.638972
315,0,315,117277.599175,140970.638972
316,0,316,112154.899171,140810.663608
317,0,317,112314.983546,140810.663608
318,0,318,112475.067921,140810.663608
319,0,319,112635.152297,140810.663608
320,0,320,112795.236672,140810.663608
321,0,321,112955.321047,140810.663608
322,0,322,113115.405422,140810.663608
323,0,323,113275.489797,140810.663608
324,0,324,113435.574172,140810.663608
325,0,325,113595.658547,140810.663608
326,0,326,113755.742922,140810.663608
327,0,327,113915.827297,140810.663608
328,0,328,114075.911672,140810.663608
329,0,329,114235.996048,140810.663608
330,0,330,114396.080423,140810.663608
331,0,331,114556.164798,140810.663608
332,0,332,114716.249173,140810.663608
333,0,333,114876.333548,140810.663608
334,0,334,115036.417923,140810.663608
335,0,335,115196.502298,140810.663608
336,0,336,115356.586673,140810.663608
337,0,337,115516.671048,140810.663608
338,0,338,115676.755424,140810.663608
339,0,339,115836.839799,140810.663608
340,0,340,115996.924174,140810.663608
341,0,341,116157.008549,140810.663608
342,0,342,116317.092924,140810.663608
343,0,343,116477.177299,140810.663608
344,0,344,116637.261674,140810.663608
345,0,345,116797.346049,140810.663608
346,0,346,116957.430424,140810.663608
347,0,347,117117.514799,140810.663608
348,0,348,117277.599175,140810.663608
349,0,349,111994.814796,140650.688244
350,0,350,112154.899171,140650.688244
351,0,351,112314.983546,140650.688244
352,0,352,112475.067921,140650.688244
353,0,353,112635.152297,140650.688244
354,0,354,112795.236672,140650.688244
355,0,355,112955.321047,140650.688244
356,0,356,113115.405422,140650.688244
357,0,357,113275.489797,140650.688244
358,0,358,113435.574172,140650.688244
359,0,359,113595.658547,140650.688244
