global_index,zone,zone_index,x,y
0,0,0,150494.780126,132096.144238
1,0,1,150654.611532,132096.144238
2,0,2,150814.442937,132096.144238
3,0,3,150974.274343,132096.144238
4,0,4,151134.105749,132096.144238
5,0,5,148736.634665,131935.078491
6,0,6,148896.466070,131935.078491
7,0,7,149056.297476,131935.078491
8,0,8,149216.128882,131935.078491
9,0,9,149375.960287,131935.078491
10,0,10,149535.791693,131935.078491
11,0,11,149695.623098,131935.078491
12,0,12,149855.454504,131935.078491
13,0,13,150015.285910,131935.078491
14,0,14,150175.117315,131935.078491
15,0,15,150334.948721,131935.078491
16,0,16,150494.780126,131935.078491
17,0,17,150654.611532,131935.078491
18,0,18,146978.489203,131774.012744
19,0,19,147138.320609,131774.012744
20,0,20,147298.152015,131774.012744
21,0,21,147457.983420,131774.012744
22,0,22,147617.814826,131774.012744
23,0,23,147777.646231,131774.012744
24,0,24,147937.477637,131774.012744
25,0,25,148097.309043,131774.012744
26,0,26,148257.140448,131774.012744
27,0,27,148416.971854,131774.012744
28,0,28,148576.803259,131774.012744
29,0,29,148736.634665,131774.012744
30,0,30,148896.466070,131774.012744
31,0,31,149056.297476,131774.012744
32,0,32,149216.128882,131774.012744
33,0,33,149375.960287,131774.012744
34,0,34,149535.791693,131774.012744
35,0,35,149695.623098,131774.012744
36,0,36,149855.454504,131774.012744
37,0,37,150015.285910,131774.012744
38,0,38,150175.117315,131774.012744
39,0,39,145220.343742,131612.946997
40,0,40,145380.175148,131612.946997
41,0,41,145540.006553,131612.946997
42,0,42,145699.837959,131612.946997
43,0,43,145859.669364,131612.946997
44,0,44,146019.500770,131612.946997
45,0,45,146179.332175,131612.946997
46,0,46,146339.163581,131612.946997
47,0,47,146498.994987,131612.946997
48,0,48,146658.826392,131612.946997
49,0,49,146818.657798,131612.946997
50,0,50,146978.489203,131612.946997
51,0,51,147138.320609,131612.946997
52,0,52,147298.152015,131612.946997
53,0,53,147457.983420,131612.946997
54,0,54,147617.814826,131612.946997
