global_index,zone,zone_index,x,y
0,0,0,127566.442746,128709.564731
1,0,1,127543.231797,128686.334966
2,0,2,127520.020847,128663.105200
3,0,3,127496.809898,128639.875435
4,0,4,127520.020847,128639.875435
5,0,5,127473.598949,128616.645670
6,0,6,127496.809898,128616.645670
7,0,7,127450.388000,128593.415905
8,0,8,127473.598949,128593.415905
9,0,9,127427.177051,128570.186140
10,0,10,127450.388000,128570.186140
11,0,11,127380.755152,128546.956374
12,0,12,127403.966101,128546.956374
13,0,13,127427.177051,128546.956374
14,0,14,127357.544203,128523.726609
15,0,15,127380.755152,128523.726609
16,0,16,127403.966101,128523.726609
17,0,17,127334.333254,128500.496844
18,0,18,127357.544203,128500.496844
19,0,19,127380.755152,128500.496844
20,0,20,127311.122305,128477.267079
21,0,21,127334.333254,128477.267079
22,0,22,127357.544203,128477.267079
23,0,23,127380.755152,128477.267079
24,0,24,127287.911355,128454.037313
25,0,25,127311.122305,128454.037313
26,0,26,127334.333254,128454.037313
27,0,27,127357.544203,128454.037313
28,0,28,127264.700406,128430.807548
29,0,29,127287.911355,128430.807548
30,0,30,127311.122305,128430.807548
31,0,31,127334.333254,128430.807548
32,0,32,127241.489457,128407.577783
33,0,33,127264.700406,128407.577783
34,0,34,127287.911355,128407.577783
35,0,35,127311.122305,128407.577783
36,0,36,127195.067558,128384.348018
37,0,37,127218.278508,128384.348018
38,0,38,127241.489457,128384.348018
39,0,39,127264.700406,128384.348018
40,0,40,127287.911355,128384.348018
41,0,41,127171.856609,128361.118252
42,0,42,127195.067558,128361.118252
43,0,43,127218.278508,128361.118252
44,0,44,127241.489457,128361.118252
45,0,45,127264.700406,128361.118252
46,0,46,127148.645660,128337.888487
47,0,47,127171.856609,128337.888487
48,0,48,127195.067558,128337.888487
49,0,49,127218.278508,128337.888487
50,0,50,127241.489457,128337.888487
51,0,51,127125.434711,128314.658722
52,0,52,127148.645660,128314.658722
53,0,53,127171.856609,128314.658722
54,0,54,127195.067558,128314.658722
55,0,55,127218.278508,128314.658722
56,0,56,127102.223762,128291.428957
57,0,57,127125.434711,128291.428957
58,0,58,127148.645660,128291.428957
59,0,59,127171.856609,128291.428957
60,0,60,127195.067558,128291.428957
61,0,61,127218.278508,128291.428957
62,0,62,127079.012812,128268.199191
63,0,63,127102.223762,128268.199191
64,0,64,127125.434711,128268.199191
65,0,65,127148.645660,128268.199191
66,0,66,127171.856609,128268.199191
67,0,67,127195.067558,128268.199191
68,0,68,127055.801863,128244.969426
69,0,69,127079.012812,128244.969426
70,0,70,127102.223762,128244.969426
71,0,71,127125.434711,128244.969426
72,0,72,127148.645660,128244.969426
73,0,73,127171.856609,128244.969426
74,0,74,127009.379965,128221.739661
75,0,75,127032.590914,128221.739661
76,0,76,127055.801863,128221.739661
77,0,77,127079.012812,128221.739661
78,0,78,127102.223762,128221.739661
79,0,79,127125.434711,128221.739661
80,0,80,127148.645660,128221.739661
81,0,81,126986.169016,128198.509896
82,0,82,127009.379965,128198.509896
83,0,83,127032.590914,128198.509896
84,0,84,127055.801863,128198.509896
85,0,85,127079.012812,128198.509896
86,0,86,127102.223762,128198.509896
87,0,87,127125.434711,128198.509896
88,0,88,126962.958066,128175.280131
89,0,89,126986.169016,128175.280131
90,0,90,127009.379965,128175.280131
91,0,91,127032.590914,128175.280131
92,0,92,127055.801863,128175.280131
93,0,93,127079.012812,128175.280131
94,0,94,127102.223762,128175.280131
95,0,95,126939.747117,128152.050365
96,0,96,126962.958066,128152.050365
97,0,97,126986.169016,128152.050365
98,0,98,127009.379965,128152.050365
99,0,99,127032.590914,128152.050365
100,0,100,127055.801863,128152.050365
101,0,101,127079.012812,128152.050365
102,0,102,126916.536168,128128.820600
103,0,103,126939.747117,128128.820600
104,0,104,126962.958066,128128.820600
105,0,105,126986.169016,128128.820600
106,0,106,127009.379965,128128.820600
107,0,107,127032.590914,128128.820600
108,0,108,127055.801863,128128.820600
109,0,109,126893.325219,128105.590835
110,0,110,126916.536168,128105.590835
111,0,111,126939.747117,128105.590835
112,0,112,126962.958066,128105.590835
113,0,113,126986.169016,128105.590835
114,0,114,127009.379965,128105.590835
115,0,115,127032.590914,128105.590835
116,0,116,127055.801863,128105.590835
117,0,117,126870.114270,128082.361070
118,0,118,126893.325219,128082.361070
119,0,119,126916.536168,128082.361070
120,0,120,126939.747117,128082.361070
121,0,121,126962.958066,128082.361070
122,0,122,126986.169016,128082.361070
123,0,123,127009.379965,128082.361070
124,0,124,127032.590914,128082.361070
125,0,125,126823.692371,128059.131304
126,0,126,126846.903320,128059.131304
127,0,127,126870.114270,128059.131304
128,0,128,126893.325219,128059.131304
129,0,129,126916.536168,128059.131304
130,0,130,126939.747117,128059.131304
131,0,131,126962.958066,128059.131304
132,0,132,126986.169016,128059.131304
133,0,133,127009.379965,128059.131304
134,0,134,126800.481422,128035.901539
135,0,135,126823.692371,128035.901539
136,0,136,126846.903320,128035.901539
137,0,137,126870.114270,128035.901539
138,0,138,126893.325219,128035.901539
139,0,139,126916.536168,128035.901539
140,0,140,126939.747117,128035.901539
141,0,141,126962.958066,128035.901539
142,0,142,126986.169016,128035.901539
143,0,143,126777.270473,128012.671774
144,0,144,126800.481422,128012.671774
145,0,145,126823.692371,128012.671774
146,0,146,126846.903320,128012.671774
147,0,147,126870.114270,128012.671774
148,0,148,126893.325219,128012.671774
149,0,149,126916.536168,128012.671774
150,0,150,126939.747117,128012.671774
151,0,151,126962.958066,128012.671774
152,0,152,126754.059524,127989.442009
153,0,153,126777.270473,127989.442009
154,0,154,126800.481422,127989.442009
155,0,155,126823.692371,127989.442009
156,0,156,126846.903320,127989.442009
157,0,157,126870.114270,127989.442009
158,0,158,126893.325219,127989.442009
159,0,159,126916.536168,127989.442009
160,0,160,126939.747117,127989.442009
