global_index,zone,zone_index,x,y
0,0,0,93521.962623,116548.813166
1,0,1,93681.791904,116548.813166
2,0,2,93841.621185,116548.813166
3,0,3,94001.450466,116548.813166
4,0,4,94161.279747,116548.813166
5,0,5,94321.109028,116548.813166
6,0,6,94480.938309,116548.813166
7,0,7,94640.767590,116548.813166
8,0,8,94800.596871,116548.813166
9,0,9,94960.426152,116548.813166
10,0,10,95120.255433,116548.813166
11,0,11,95280.084714,116548.813166
12,0,12,95439.913995,116548.813166
13,0,13,95599.743276,116548.813166
14,0,14,95759.572557,116548.813166
15,0,15,95919.401838,116548.813166
16,0,16,96079.231119,116548.813166
17,0,17,96239.060400,116548.813166
18,0,18,96398.889681,116548.813166
19,0,19,96558.718962,116548.813166
20,0,20,96718.548243,116548.813166
21,0,21,94480.938309,116390.316859
22,0,22,94640.767590,116390.316859
23,0,23,94800.596871,116390.316859
24,0,24,94960.426152,116390.316859
25,0,25,95120.255433,116390.316859
26,0,26,95280.084714,116390.316859
27,0,27,95439.913995,116390.316859
28,0,28,95599.743276,116390.316859
29,0,29,95759.572557,116390.316859
30,0,30,95919.401838,116390.316859
31,0,31,96079.231119,116390.316859
32,0,32,96239.060400,116390.316859
33,0,33,96398.889681,116390.316859
34,0,34,96558.718962,116390.316859
35,0,35,96718.548243,116390.316859
36,0,36,96878.377523,116390.316859
37,0,37,97038.206804,116390.316859
38,0,38,97198.036085,116390.316859
39,0,39,97357.865366,116390.316859
40,0,40,97517.694647,116390.316859
41,0,41,97677.523928,116390.316859
42,0,42,97837.353209,116390.316859
43,0,43,97997.182490,116390.316859
44,0,44,98157.011771,116390.316859
45,0,45,98316.841052,116390.316859
46,0,46,98476.670333,116390.316859
47,0,47,98636.499614,116390.316859
48,0,48,98796.328895,116390.316859
49,0,49,98956.158176,116390.316859
50,0,50,99115.987457,116390.316859
51,0,51,99275.816738,116390.316859
52,0,52,99435.646019,116390.316859
53,0,53,99595.475300,116390.316859
54,0,54,99755.304581,116390.316859
55,0,55,99915.133862,116390.316859
56,0,56,100074.963143,116390.316859
57,0,57,100234.792424,116390.316859
58,0,58,100394.621705,116390.316859
59,0,59,100554.450985,116390.316859
60,0,60,100714.280266,116390.316859
61,0,61,100874.109547,116390.316859
62,0,62,101033.938828,116390.316859
63,0,63,101193.768109,116390.316859
64,0,64,101353.597390,116390.316859
65,0,65,101513.426671,116390.316859
66,0,66,101673.255952,116390.316859
67,0,67,101833.085233,116390.316859
68,0,68,101992.914514,116390.316859
69,0,69,102152.743795,116390.316859
70,0,70,102312.573076,116390.316859
71,0,71,102472.402357,116390.316859
72,0,72,102632.231638,116390.316859
73,0,73,102792.060919,116390.316859
74,0,74,102951.890200,116390.316859
75,0,75,103111.719481,116390.316859
76,0,76,103271.548762,116390.316859
77,0,77,103431.378043,116390.316859
78,0,78,103591.207324,116390.316859
79,0,79,103751.036605,116390.316859
80,0,80,103910.865886,116390.316859
81,0,81,104070.695167,116390.316859
82,0,82,104230.524448,116390.316859
83,0,83,95280.084714,116231.820551
84,0,84,95439.913995,116231.820551
85,0,85,95599.743276,116231.820551
86,0,86,95759.572557,116231.820551
87,0,87,95919.401838,116231.820551
88,0,88,96079.231119,116231.820551
89,0,89,96239.060400,116231.820551
90,0,90,96398.889681,116231.820551
91,0,91,96558.718962,116231.820551
92,0,92,96718.548243,116231.820551
93,0,93,96878.377523,116231.820551
94,0,94,97038.206804,116231.820551
95,0,95,97198.036085,116231.820551
96,0,96,97357.865366,116231.820551
97,0,97,97517.694647,116231.820551
98,0,98,97677.523928,116231.820551
99,0,99,97837.353209,116231.820551
100,0,100,97997.182490,116231.820551
101,0,101,98157.011771,116231.820551
102,0,102,98316.841052,116231.820551
103,0,103,98476.670333,116231.820551
104,0,104,98636.499614,116231.820551
105,0,105,98796.328895,116231.820551
106,0,106,98956.158176,116231.820551
107,0,107,99115.987457,116231.820551
108,0,108,99275.816738,116231.820551
109,0,109,99435.646019,116231.820551
110,0,110,99595.475300,116231.820551
111,0,111,99755.304581,116231.820551
112,0,112,99915.133862,116231.820551
113,0,113,100074.963143,116231.820551
114,0,114,100234.792424,116231.820551
115,0,115,100394.621705,116231.820551
116,0,116,100554.450985,116231.820551
117,0,117,100714.280266,116231.820551
118,0,118,100874.109547,116231.820551
119,0,119,101033.938828,116231.820551
120,0,120,101193.768109,116231.820551
121,0,121,101353.597390,116231.820551
122,0,122,101513.426671,116231.820551
123,0,123,101673.255952,116231.820551
124,0,124,101833.085233,116231.820551
125,0,125,101992.914514,116231.820551
126,0,126,102152.743795,116231.820551
127,0,127,102312.573076,116231.820551
128,0,128,102472.402357,116231.820551
129,0,129,102632.231638,116231.820551
130,0,130,102792.060919,116231.820551
131,0,131,102951.890200,116231.820551
132,0,132,103111.719481,116231.820551
133,0,133,103271.548762,116231.820551
134,0,134,103431.378043,116231.820551
135,0,135,103591.207324,116231.820551
136,0,136,103751.036605,116231.820551
137,0,137,103910.865886,116231.820551
138,0,138,104070.695167,116231.820551
139,0,139,104230.524448,116231.820551
140,0,140,104390.353728,116231.820551
141,0,141,106148.475819,116231.820551
142,0,142,106308.305100,116231.820551
143,0,143,106468.134381,116231.820551
144,0,144,106627.963662,116231.820551
145,0,145,106787.792943,116231.820551
146,0,146,106947.622224,116231.820551
147,0,147,107107.451505,116231.820551
148,0,148,107267.280786,116231.820551
149,0,149,107427.110067,116231.820551
150,0,150,107586.939348,116231.820551
151,0,151,107746.768629,116231.820551
152,0,152,107906.597910,116231.820551
153,0,153,108066.427190,116231.820551
154,0,154,108226.256471,116231.820551
155,0,155,108386.085752,116231.820551
156,0,156,108545.915033,116231.820551
157,0,157,108705.744314,116231.820551
158,0,158,108865.573595,116231.820551
159,0,159,109025.402876,116231.820551
160,0,160,109185.232157,116231.820551
161,0,161,109345.061438,116231.820551
162,0,162,109504.890719,116231.820551
163,0,163,109664.720000,116231.820551
164,0,164,109824.549281,116231.820551
165,0,165,109984.378562,116231.820551
166,0,166,110144.207843,116231.820551
167,0,167,110304.037124,116231.820551
168,0,168,110623.695686,116231.820551
169,0,169,110783.524967,116231.820551
170,0,170,110943.354248,116231.820551
171,0,171,111103.183529,116231.820551
172,0,172,111263.012810,116231.820551
173,0,173,111422.842091,116231.820551
174,0,174,111582.671372,116231.820551
175,0,175,111742.500653,116231.820551
176,0,176,96239.060400,116073.324243
177,0,177,96398.889681,116073.324243
178,0,178,96558.718962,116073.324243
179,0,179,96718.548243,116073.324243
180,0,180,96878.377523,116073.324243
181,0,181,97038.206804,116073.324243
182,0,182,97198.036085,116073.324243
183,0,183,97357.865366,116073.324243
184,0,184,97517.694647,116073.324243
185,0,185,97677.523928,116073.324243
186,0,186,97837.353209,116073.324243
187,0,187,97997.182490,116073.324243
188,0,188,98157.011771,116073.324243
189,0,189,98316.841052,116073.324243
190,0,190,98476.670333,116073.324243
191,0,191,98636.499614,116073.324243
192,0,192,98796.328895,116073.324243
193,0,193,98956.158176,116073.324243
194,0,194,99115.987457,116073.324243
195,0,195,99275.816738,116073.324243
196,0,196,99435.646019,116073.324243
197,0,197,99595.475300,116073.324243
198,0,198,99755.304581,116073.324243
199,0,199,99915.133862,116073.324243
200,0,200,100074.963143,116073.324243
201,0,201,100234.792424,116073.324243
202,0,202,100394.621705,116073.324243
203,0,203,100554.450985,116073.324243
204,0,204,100714.280266,116073.324243
205,0,205,100874.109547,116073.324243
206,0,206,101033.938828,116073.324243
207,0,207,101193.768109,116073.324243
208,0,208,101353.597390,116073.324243
209,0,209,101513.426671,116073.324243
210,0,210,101673.255952,116073.324243
211,0,211,101833.085233,116073.324243
212,0,212,101992.914514,116073.324243
213,0,213,102152.743795,116073.324243
214,0,214,102312.573076,116073.324243
215,0,215,102472.402357,116073.324243
216,0,216,102632.231638,116073.324243
217,0,217,102792.060919,116073.324243
218,0,218,102951.890200,116073.324243
219,0,219,103111.719481,116073.324243
220,0,220,103271.548762,116073.324243
221,0,221,103431.378043,116073.324243
222,0,222,103591.207324,116073.324243
223,0,223,103751.036605,116073.324243
224,0,224,103910.865886,116073.324243
225,0,225,104070.695167,116073.324243
226,0,226,104230.524448,116073.324243
227,0,227,104390.353728,116073.324243
228,0,228,106148.475819,116073.324243
229,0,229,106308.305100,116073.324243
