global_index,zone,zone_index,x,y
0,0,0,110118.574105,146478.654681
1,0,1,109958.941716,146319.056552
2,0,2,110118.574105,146319.056552
3,0,3,109799.309328,146159.458423
4,0,4,109958.941716,146159.458423
5,0,5,110118.574105,146159.458423
6,0,6,110278.206494,146159.458423
7,0,7,109639.676939,145999.860294
8,0,8,109799.309328,145999.860294
9,0,9,109958.941716,145999.860294
10,0,10,110118.574105,145999.860294
11,0,11,110278.206494,145999.860294
12,0,12,110437.838882,145999.860294
13,0,13,109639.676939,145840.262165
14,0,14,109799.309328,145840.262165
15,0,15,109958.941716,145840.262165
16,0,16,110118.574105,145840.262165
17,0,17,110278.206494,145840.262165
18,0,18,110437.838882,145840.262165
19,0,19,110597.471271,145840.262165
20,0,20,109480.044551,145680.664036
21,0,21,109639.676939,145680.664036
22,0,22,109799.309328,145680.664036
23,0,23,109958.941716,145680.664036
24,0,24,110118.574105,145680.664036
25,0,25,110278.206494,145680.664036
26,0,26,110437.838882,145680.664036
27,0,27,110597.471271,145680.664036
28,0,28,110757.103660,145680.664036
29,0,29,109320.412162,145521.065907
30,0,30,109480.044551,145521.065907
31,0,31,109639.676939,145521.065907
32,0,32,109799.309328,145521.065907
33,0,33,109958.941716,145521.065907
34,0,34,110118.574105,145521.065907
35,0,35,110278.206494,145521.065907
36,0,36,110437.838882,145521.065907
37,0,37,110597.471271,145521.065907
38,0,38,110757.103660,145521.065907
39,0,39,110916.736048,145521.065907
40,0,40,109160.779773,145361.467778
41,0,41,109320.412162,145361.467778
42,0,42,109480.044551,145361.467778
43,0,43,109639.676939,145361.467778
44,0,44,109799.309328,145361.467778
45,0,45,109958.941716,145361.467778
46,0,46,110118.574105,145361.467778
47,0,47,110278.206494,145361.467778
48,0,48,110437.838882,145361.467778
49,0,49,110597.471271,145361.467778
50,0,50,110757.103660,145361.467778
51,0,51,110916.736048,145361.467778
52,0,52,109001.147385,145201.869649
53,0,53,109160.779773,145201.869649
54,0,54,109320.412162,145201.869649
55,0,55,109480.044551,145201.869649
56,0,56,109639.676939,145201.869649
57,0,57,109799.309328,145201.869649
58,0,58,109958.941716,145201.869649
59,0,59,110118.574105,145201.869649
60,0,60,110278.206494,145201.869649
61,0,61,110437.838882,145201.869649
62,0,62,110597.471271,145201.869649
63,0,63,110757.103660,145201.869649
64,0,64,110916.736048,145201.869649
65,0,65,111076.368437,145201.869649
66,0,66,109001.147385,145042.271520
67,0,67,109160.779773,145042.271520
68,0,68,109320.412162,145042.271520
69,0,69,109480.044551,145042.271520
70,0,70,109639.676939,145042.271520
71,0,71,109799.309328,145042.271520
72,0,72,109958.941716,145042.271520
73,0,73,110118.574105,145042.271520
74,0,74,110278.206494,145042.271520
75,0,75,110437.838882,145042.271520
76,0,76,110597.471271,145042.271520
77,0,77,110757.103660,145042.271520
78,0,78,110916.736048,145042.271520
79,0,79,111076.368437,145042.271520
80,0,80,111236.000826,145042.271520
81,0,81,108841.514996,144882.673391
82,0,82,109001.147385,144882.673391
83,0,83,109160.779773,144882.673391
84,0,84,109320.412162,144882.673391
85,0,85,109480.044551,144882.673391
86,0,86,109639.676939,144882.673391
87,0,87,109799.309328,144882.673391
88,0,88,109958.941716,144882.673391
89,0,89,110118.574105,144882.673391
90,0,90,110278.206494,144882.673391
91,0,91,110437.838882,144882.673391
92,0,92,110597.471271,144882.673391
93,0,93,110757.103660,144882.673391
94,0,94,110916.736048,144882.673391
95,0,95,111076.368437,144882.673391
96,0,96,111236.000826,144882.673391
97,0,97,111395.633214,144882.673391
98,0,98,108681.882607,144723.075262
99,0,99,108841.514996,144723.075262
100,0,100,109001.147385,144723.075262
101,0,101,109160.779773,144723.075262
102,0,102,109320.412162,144723.075262
103,0,103,109480.044551,144723.075262
104,0,104,109639.676939,144723.075262
105,0,105,109799.309328,144723.075262
106,0,106,109958.941716,144723.075262
107,0,107,110118.574105,144723.075262
108,0,108,110278.206494,144723.075262
109,0,109,110437.838882,144723.075262
110,0,110,110597.471271,144723.075262
111,0,111,110757.103660,144723.075262
112,0,112,110916.736048,144723.075262
113,0,113,111076.368437,144723.075262
114,0,114,111236.000826,144723.075262
115,0,115,111395.633214,144723.075262
116,0,116,111555.265603,144723.075262
117,0,117,108522.250219,144563.477133
118,0,118,108681.882607,144563.477133
119,0,119,108841.514996,144563.477133
120,0,120,109001.147385,144563.477133
121,0,121,109160.779773,144563.477133
122,0,122,109320.412162,144563.477133
123,0,123,109480.044551,144563.477133
124,0,124,109639.676939,144563.477133
125,0,125,109799.309328,144563.477133
126,0,126,109958.941716,144563.477133
127,0,127,110118.574105,144563.477133
128,0,128,110278.206494,144563.477133
129,0,129,110437.838882,144563.477133
130,0,130,110597.471271,144563.477133
131,0,131,110757.103660,144563.477133
132,0,132,110916.736048,144563.477133
133,0,133,111076.368437,144563.477133
134,0,134,111236.000826,144563.477133
135,0,135,111395.633214,144563.477133
136,0,136,111555.265603,144563.477133
137,0,137,111714.897991,144563.477133
138,0,138,108362.617830,144403.879004
139,0,139,108522.250219,144403.879004
140,0,140,108681.882607,144403.879004
141,0,141,108841.514996,144403.879004
142,0,142,109001.147385,144403.879004
143,0,143,109160.779773,144403.879004
144,0,144,109320.412162,144403.879004
145,0,145,109480.044551,144403.879004
146,0,146,109639.676939,144403.879004
147,0,147,109799.309328,144403.879004
148,0,148,109958.941716,144403.879004
149,0,149,110118.574105,144403.879004
150,0,150,110278.206494,144403.879004
151,0,151,110437.838882,144403.879004
152,0,152,110597.471271,144403.879004
153,0,153,110757.103660,144403.879004
154,0,154,110916.736048,144403.879004
155,0,155,111076.368437,144403.879004
156,0,156,111236.000826,144403.879004
157,0,157,111395.633214,144403.879004
158,0,158,111555.265603,144403.879004
159,0,159,111714.897991,144403.879004
160,0,160,111874.530380,144403.879004
161,0,161,108362.617830,144244.280875
162,0,162,108522.250219,144244.280875
163,0,163,108681.882607,144244.280875
164,0,164,108841.514996,144244.280875
165,0,165,109001.147385,144244.280875
166,0,166,109160.779773,144244.280875
167,0,167,109320.412162,144244.280875
168,0,168,109480.044551,144244.280875
169,0,169,109639.676939,144244.280875
170,0,170,109799.309328,144244.280875
171,0,171,109958.941716,144244.280875
172,0,172,110118.574105,144244.280875
173,0,173,110278.206494,144244.280875
174,0,174,110437.838882,144244.280875
175,0,175,110597.471271,144244.280875
176,0,176,110757.103660,144244.280875
177,0,177,110916.736048,144244.280875
178,0,178,111076.368437,144244.280875
179,0,179,111236.000826,144244.280875
180,0,180,111395.633214,144244.280875
181,0,181,111555.265603,144244.280875
182,0,182,111714.897991,144244.280875
183,0,183,111874.530380,144244.280875
184,0,184,108202.985441,144084.682746
185,0,185,108362.617830,144084.682746
186,0,186,108522.250219,144084.682746
187,0,187,108681.882607,144084.682746
188,0,188,108841.514996,144084.682746
189,0,189,109001.147385,144084.682746
190,0,190,109160.779773,144084.682746
191,0,191,109320.412162,144084.682746
192,0,192,109480.044551,144084.682746
193,0,193,109639.676939,144084.682746
194,0,194,109799.309328,144084.682746
195,0,195,109958.941716,144084.682746
196,0,196,110118.574105,144084.682746
197,0,197,110278.206494,144084.682746
198,0,198,110437.838882,144084.682746
199,0,199,110597.471271,144084.682746
200,0,200,110757.103660,144084.682746
201,0,201,110916.736048,144084.682746
202,0,202,111076.368437,144084.682746
203,0,203,111236.000826,144084.682746
204,0,204,111395.633214,144084.682746
205,0,205,111555.265603,144084.682746
206,0,206,111714.897991,144084.682746
207,0,207,111874.530380,144084.682746
208,0,208,112034.162769,144084.682746
209,0,209,108043.353053,143925.084617
210,0,210,108202.985441,143925.084617
211,0,211,108362.617830,143925.084617
212,0,212,108522.250219,143925.084617
213,0,213,108681.882607,143925.084617
214,0,214,108841.514996,143925.084617
215,0,215,109001.147385,143925.084617
216,0,216,109160.779773,143925.084617
217,0,217,109320.412162,143925.084617
218,0,218,109480.044551,143925.084617
219,0,219,109639.676939,143925.084617
220,0,220,109799.309328,143925.084617
221,0,221,109958.941716,143925.084617
222,0,222,110118.574105,143925.084617
223,0,223,110278.206494,143925.084617
224,0,224,110437.838882,143925.084617
225,0,225,110597.471271,143925.084617
226,0,226,110757.103660,143925.084617
227,0,227,110916.736048,143925.084617
228,0,228,111076.368437,143925.084617
229,0,229,111236.000826,143925.084617
230,0,230,111395.633214,143925.084617
231,0,231,111555.265603,143925.084617
232,0,232,111714.897991,143925.084617
233,0,233,111874.530380,143925.084617
234,0,234,112034.162769,143925.084617
235,0,235,112193.795157,143925.084617
236,0,236,107883.720664,143765.486488
237,0,237,108043.353053,143765.486488
238,0,238,108202.985441,143765.486488
239,0,239,108362.617830,143765.486488
240,0,240,108522.250219,143765.486488
241,0,241,108681.882607,143765.486488
242,0,242,108841.514996,143765.486488
243,0,243,109001.147385,143765.486488
244,0,244,109160.779773,143765.486488
245,0,245,109320.412162,143765.486488
246,0,246,109480.044551,143765.486488
247,0,247,109639.676939,143765.486488
248,0,248,109799.309328,143765.486488
249,0,249,109958.941716,143765.486488
250,0,250,110118.574105,143765.486488
251,0,251,110278.206494,143765.486488
252,0,252,110437.838882,143765.486488
253,0,253,110597.471271,143765.486488
