global_index,zone,zone_index,x,y
0,0,0,127205.142641,128309.083578
1,0,1,126899.064190,128003.379868
2,0,2,126592.985739,127697.676157
3,0,3,126286.907288,127391.972447
4,0,4,125980.828836,127086.268736
5,0,5,125368.671934,126780.565026
6,0,6,125674.750385,126780.565026
7,0,7,125062.593483,126474.861315
8,0,8,125368.671934,126474.861315
9,0,9,124756.515032,126169.157605
10,0,10,125062.593483,126169.157605
11,0,11,125368.671934,126169.157605
12,0,12,124450.436581,125863.453894
13,0,13,124756.515032,125863.453894
14,0,14,125062.593483,125863.453894
15,0,15,124144.358130,125557.750184
16,0,16,124450.436581,125557.750184
17,0,17,124756.515032,125557.750184
18,0,18,123838.279679,125252.046473
19,0,19,124144.358130,125252.046473
20,0,20,124450.436581,125252.046473
21,0,21,123532.201228,124946.342763
22,0,22,123838.279679,124946.342763
23,0,23,124144.358130,124946.342763
24,0,24,122920.044325,124640.639052
25,0,25,123226.122776,124640.639052
26,0,26,123532.201228,124640.639052
27,0,27,123838.279679,124640.639052
28,0,28,122613.965874,124334.935342
29,0,29,122920.044325,124334.935342
30,0,30,123226.122776,124334.935342
31,0,31,123532.201228,124334.935342
32,0,32,122307.887423,124029.231631
33,0,33,122613.965874,124029.231631
34,0,34,122920.044325,124029.231631
35,0,35,123226.122776,124029.231631
36,0,36,122001.808972,123723.527921
37,0,37,122307.887423,123723.527921
38,0,38,122613.965874,123723.527921
39,0,39,122920.044325,123723.527921
40,0,40,123226.122776,123723.527921
41,0,41,121695.730521,123417.824210
42,0,42,122001.808972,123417.824210
43,0,43,122307.887423,123417.824210
44,0,44,122613.965874,123417.824210
45,0,45,122920.044325,123417.824210
46,0,46,121389.652070,123112.120500
47,0,47,121695.730521,123112.120500
48,0,48,122001.808972,123112.120500
49,0,49,122307.887423,123112.120500
50,0,50,122613.965874,123112.120500
51,0,51,121083.573619,122806.416789
52,0,52,121389.652070,122806.416789
53,0,53,121695.730521,122806.416789
54,0,54,122001.808972,122806.416789
55,0,55,122307.887423,122806.416789
56,0,56,120777.495168,122500.713079
57,0,57,121083.573619,122500.713079
58,0,58,121389.652070,122500.713079
59,0,59,121695.730521,122500.713079
60,0,60,122001.808972,122500.713079
61,0,61,120165.338265,122195.009368
62,0,62,120471.416716,122195.009368
63,0,63,120777.495168,122195.009368
64,0,64,121083.573619,122195.009368
65,0,65,121389.652070,122195.009368
66,0,66,121695.730521,122195.009368
67,0,67,119859.259814,121889.305658
68,0,68,120165.338265,121889.305658
69,0,69,120471.416716,121889.305658
70,0,70,120777.495168,121889.305658
71,0,71,121083.573619,121889.305658
72,0,72,121389.652070,121889.305658
73,0,73,121695.730521,121889.305658
74,0,74,122001.808972,121889.305658
75,0,75,122307.887423,121889.305658
76,0,76,119553.181363,121583.601947
77,0,77,119859.259814,121583.601947
78,0,78,120165.338265,121583.601947
79,0,79,120471.416716,121583.601947
80,0,80,120777.495168,121583.601947
81,0,81,121083.573619,121583.601947
82,0,82,121389.652070,121583.601947
83,0,83,121695.730521,121583.601947
84,0,84,122001.808972,121583.601947
85,0,85,122920.044325,121583.601947
86,0,86,123226.122776,121583.601947
87,0,87,123532.201228,121583.601947
88,0,88,123838.279679,121583.601947
89,0,89,119247.102912,121277.898237
90,0,90,119553.181363,121277.898237
91,0,91,119859.259814,121277.898237
92,0,92,120165.338265,121277.898237
93,0,93,120471.416716,121277.898237
94,0,94,120777.495168,121277.898237
95,0,95,121083.573619,121277.898237
96,0,96,121389.652070,121277.898237
97,0,97,121695.730521,121277.898237
98,0,98,122613.965874,121277.898237
99,0,99,122920.044325,121277.898237
100,0,100,123226.122776,121277.898237
101,0,101,123532.201228,121277.898237
102,0,102,123838.279679,121277.898237
103,0,103,124144.358130,121277.898237
104,0,104,124450.436581,121277.898237
105,0,105,124756.515032,121277.898237
106,0,106,118941.024461,120972.194526
107,0,107,119247.102912,120972.194526
108,0,108,119553.181363,120972.194526
109,0,109,119859.259814,120972.194526
110,0,110,120165.338265,120972.194526
111,0,111,120471.416716,120972.194526
112,0,112,120777.495168,120972.194526
113,0,113,121083.573619,120972.194526
114,0,114,121389.652070,120972.194526
115,0,115,122001.808972,120972.194526
116,0,116,122307.887423,120972.194526
117,0,117,122613.965874,120972.194526
118,0,118,122920.044325,120972.194526
119,0,119,123226.122776,120972.194526
120,0,120,123532.201228,120972.194526
121,0,121,123838.279679,120972.194526
122,0,122,124144.358130,120972.194526
123,0,123,124450.436581,120972.194526
124,0,124,124756.515032,120972.194526
125,0,125,125062.593483,120972.194526
126,0,126,118634.946010,120666.490816
127,0,127,118941.024461,120666.490816
128,0,128,119247.102912,120666.490816
129,0,129,119553.181363,120666.490816
130,0,130,119859.259814,120666.490816
131,0,131,120165.338265,120666.490816
132,0,132,120471.416716,120666.490816
133,0,133,120777.495168,120666.490816
134,0,134,121083.573619,120666.490816
135,0,135,121695.730521,120666.490816
136,0,136,122001.808972,120666.490816
137,0,137,122307.887423,120666.490816
138,0,138,122613.965874,120666.490816
139,0,139,122920.044325,120666.490816
140,0,140,123226.122776,120666.490816
141,0,141,123532.201228,120666.490816
142,0,142,123838.279679,120666.490816
143,0,143,124144.358130,120666.490816
144,0,144,124450.436581,120666.490816
145,0,145,125674.750385,120666.490816
146,0,146,125980.828836,120666.490816
147,0,147,126286.907288,120666.490816
148,0,148,126592.985739,120666.490816
149,0,149,126899.064190,120666.490816
150,0,150,127205.142641,120666.490816
151,0,151,118328.867559,120360.787105
152,0,152,118634.946010,120360.787105
153,0,153,118941.024461,120360.787105
154,0,154,119247.102912,120360.787105
155,0,155,119553.181363,120360.787105
156,0,156,119859.259814,120360.787105
157,0,157,120165.338265,120360.787105
158,0,158,120471.416716,120360.787105
159,0,159,120777.495168,120360.787105
160,0,160,121389.652070,120360.787105
161,0,161,121695.730521,120360.787105
162,0,162,122001.808972,120360.787105
163,0,163,122307.887423,120360.787105
164,0,164,122613.965874,120360.787105
165,0,165,122920.044325,120360.787105
166,0,166,123226.122776,120360.787105
167,0,167,123532.201228,120360.787105
168,0,168,123838.279679,120360.787105
169,0,169,125674.750385,120360.787105
170,0,170,125980.828836,120360.787105
171,0,171,126286.907288,120360.787105
172,0,172,126592.985739,120360.787105
173,0,173,126899.064190,120360.787105
174,0,174,127205.142641,120360.787105
175,0,175,127511.221092,120360.787105
176,0,176,127817.299543,120360.787105
177,0,177,128123.377994,120360.787105
178,0,178,117716.710656,120055.083395
179,0,179,118022.789108,120055.083395
180,0,180,118328.867559,120055.083395
181,0,181,118634.946010,120055.083395
182,0,182,118941.024461,120055.083395
183,0,183,119247.102912,120055.083395
184,0,184,119553.181363,120055.083395
185,0,185,119859.259814,120055.083395
186,0,186,120165.338265,120055.083395
187,0,187,121083.573619,120055.083395
188,0,188,121389.652070,120055.083395
189,0,189,121695.730521,120055.083395
190,0,190,122001.808972,120055.083395
191,0,191,122307.887423,120055.083395
192,0,192,122613.965874,120055.083395
193,0,193,122920.044325,120055.083395
194,0,194,123226.122776,120055.083395
195,0,195,124450.436581,120055.083395
196,0,196,124756.515032,120055.083395
197,0,197,125062.593483,120055.083395
198,0,198,125980.828836,120055.083395
199,0,199,126286.907288,120055.083395
200,0,200,126592.985739,120055.083395
201,0,201,126899.064190,120055.083395
202,0,202,127205.142641,120055.083395
203,0,203,127511.221092,120055.083395
204,0,204,127817.299543,120055.083395
205,0,205,128123.377994,120055.083395
206,0,206,129347.691799,120055.083395
207,0,207,117410.632205,119749.379684
208,0,208,117716.710656,119749.379684
209,0,209,118022.789108,119749.379684
210,0,210,118328.867559,119749.379684
211,0,211,118634.946010,119749.379684
212,0,212,118941.024461,119749.379684
213,0,213,119247.102912,119749.379684
214,0,214,119553.181363,119749.379684
215,0,215,119859.259814,119749.379684
216,0,216,120777.495168,119749.379684
217,0,217,121083.573619,119749.379684
218,0,218,121389.652070,119749.379684
219,0,219,121695.730521,119749.379684
220,0,220,122001.808972,119749.379684
221,0,221,122307.887423,119749.379684
222,0,222,122613.965874,119749.379684
223,0,223,123838.279679,119749.379684
224,0,224,124144.358130,119749.379684
225,0,225,124450.436581,119749.379684
226,0,226,124756.515032,119749.379684
227,0,227,125062.593483,119749.379684
228,0,228,125368.671934,119749.379684
229,0,229,126592.985739,119749.379684
230,0,230,126899.064190,119749.379684
231,0,231,127205.142641,119749.379684
232,0,232,127511.221092,119749.379684
233,0,233,127817.299543,119749.379684
234,0,234,128123.377994,119749.379684
235,0,235,129347.691799,119749.379684
236,0,236,129653.770250,119749.379684
237,0,237,129959.848701,119749.379684
238,0,238,130265.927152,119749.379684
239,0,239,130572.005603,119749.379684
240,0,240,117104.553754,119443.675974
241,0,241,117410.632205,119443.675974
242,0,242,117716.710656,119443.675974
243,0,243,118022.789108,119443.675974
244,0,244,118328.867559,119443.675974
245,0,245,118634.946010,119443.675974
246,0,246,118941.024461,119443.675974
247,0,247,119247.102912,119443.675974
248,0,248,119553.181363,119443.675974
249,0,249,120471.416716,119443.675974
250,0,250,120777.495168,119443.675974
251,0,251,121083.573619,119443.675974
252,0,252,121389.652070,119443.675974
253,0,253,121695.730521,119443.675974
254,0,254,122001.808972,119443.675974
255,0,255,123226.122776,119443.675974
256,0,256,123532.201228,119443.675974
257,0,257,123838.279679,119443.675974
258,0,258,124144.358130,119443.675974
259,0,259,124450.436581,119443.675974
260,0,260,124756.515032,119443.675974
261,0,261,125062.593483,119443.675974
262,0,262,125368.671934,119443.675974
263,0,263,125674.750385,119443.675974
264,0,264,125980.828836,119443.675974
265,0,265,126899.064190,119443.675974
266,0,266,127205.142641,119443.675974
267,0,267,127511.221092,119443.675974
268,0,268,127817.299543,119443.675974
269,0,269,128123.377994,119443.675974
270,0,270,129653.770250,119443.675974
271,0,271,129959.848701,119443.675974
272,0,272,130265.927152,119443.675974
273,0,273,130572.005603,119443.675974
274,0,274,130878.084054,119443.675974
275,0,275,131184.162505,119443.675974
276,0,276,131490.240956,119443.675974
277,0,277,116798.475303,119137.972263
278,0,278,117104.553754,119137.972263
279,0,279,117410.632205,119137.972263
280,0,280,117716.710656,119137.972263
281,0,281,118022.789108,119137.972263
282,0,282,118328.867559,119137.972263
283,0,283,118634.946010,119137.972263
284,0,284,118941.024461,119137.972263
285,0,285,119247.102912,119137.972263
286,0,286,120165.338265,119137.972263
287,0,287,120471.416716,119137.972263
288,0,288,120777.495168,119137.972263
289,0,289,121083.573619,119137.972263
290,0,290,121389.652070,119137.972263
291,0,291,121695.730521,119137.972263
292,0,292,122001.808972,119137.972263
293,0,293,122920.044325,119137.972263
294,0,294,123226.122776,119137.972263
295,0,295,123532.201228,119137.972263
296,0,296,123838.279679,119137.972263
297,0,297,124144.358130,119137.972263
298,0,298,124450.436581,119137.972263
299,0,299,124756.515032,119137.972263
300,0,300,125062.593483,119137.972263
301,0,301,125368.671934,119137.972263
302,0,302,125674.750385,119137.972263
303,0,303,125980.828836,119137.972263
304,0,304,126286.907288,119137.972263
305,0,305,127511.221092,119137.972263
306,0,306,127817.299543,119137.972263
307,0,307,128123.377994,119137.972263
308,0,308,129959.848701,119137.972263
309,0,309,130265.927152,119137.972263
310,0,310,130878.084054,119137.972263
311,0,311,131184.162505,119137.972263
312,0,312,131490.240956,119137.972263
313,0,313,131796.319407,119137.972263
314,0,314,132102.397859,119137.972263
315,0,315,132408.476310,119137.972263
316,0,316,132714.554761,119137.972263
317,0,317,116492.396852,118832.268553
318,0,318,116798.475303,118832.268553
319,0,319,117104.553754,118832.268553
320,0,320,117410.632205,118832.268553
321,0,321,117716.710656,118832.268553
322,0,322,118022.789108,118832.268553
323,0,323,118328.867559,118832.268553
324,0,324,118634.946010,118832.268553
325,0,325,118941.024461,118832.268553
326,0,326,119553.181363,118832.268553
327,0,327,119859.259814,118832.268553
328,0,328,120165.338265,118832.268553
329,0,329,120471.416716,118832.268553
330,0,330,120777.495168,118832.268553
331,0,331,121083.573619,118832.268553
332,0,332,121389.652070,118832.268553
333,0,333,121695.730521,118832.268553
334,0,334,122001.808972,118832.268553
335,0,335,122307.887423,118832.268553
336,0,336,122613.965874,118832.268553
337,0,337,122920.044325,118832.268553
338,0,338,123226.122776,118832.268553
339,0,339,123532.201228,118832.268553
340,0,340,123838.279679,118832.268553
341,0,341,124144.358130,118832.268553
342,0,342,124450.436581,118832.268553
343,0,343,124756.515032,118832.268553
344,0,344,125062.593483,118832.268553
345,0,345,125368.671934,118832.268553
346,0,346,125674.750385,118832.268553
347,0,347,125980.828836,118832.268553
348,0,348,126286.907288,118832.268553
349,0,349,126592.985739,118832.268553
350,0,350,126899.064190,118832.268553
351,0,351,127817.299543,118832.268553
352,0,352,128123.377994,118832.268553
353,0,353,128429.456445,118832.268553
354,0,354,128735.534896,118832.268553
355,0,355,129041.613347,118832.268553
356,0,356,129347.691799,118832.268553
357,0,357,129653.770250,118832.268553
358,0,358,129959.848701,118832.268553
359,0,359,131184.162505,118832.268553
360,0,360,131490.240956,118832.268553
361,0,361,131796.319407,118832.268553
362,0,362,132102.397859,118832.268553
363,0,363,132408.476310,118832.268553
364,0,364,132714.554761,118832.268553
365,0,365,133020.633212,118832.268553
366,0,366,133326.711663,118832.268553
367,0,367,133632.790114,118832.268553
368,0,368,133938.868565,118832.268553
369,0,369,116186.318401,118526.564842
370,0,370,116492.396852,118526.564842
371,0,371,116798.475303,118526.564842
372,0,372,117104.553754,118526.564842
373,0,373,117410.632205,118526.564842
374,0,374,117716.710656,118526.564842
375,0,375,118022.789108,118526.564842
376,0,376,118328.867559,118526.564842
377,0,377,118634.946010,118526.564842
378,0,378,119247.102912,118526.564842
379,0,379,119553.181363,118526.564842
380,0,380,119859.259814,118526.564842
381,0,381,120165.338265,118526.564842
382,0,382,120471.416716,118526.564842
383,0,383,120777.495168,118526.564842
384,0,384,121083.573619,118526.564842
385,0,385,121389.652070,118526.564842
386,0,386,121695.730521,118526.564842
387,0,387,122001.808972,118526.564842
388,0,388,122307.887423,118526.564842
389,0,389,122613.965874,118526.564842
390,0,390,122920.044325,118526.564842
391,0,391,123226.122776,118526.564842
392,0,392,123532.201228,118526.564842
393,0,393,123838.279679,118526.564842
394,0,394,124144.358130,118526.564842
395,0,395,124450.436581,118526.564842
396,0,396,124756.515032,118526.564842
397,0,397,125062.593483,118526.564842
398,0,398,125368.671934,118526.564842
399,0,399,125674.750385,118526.564842
400,0,400,125980.828836,118526.564842
401,0,401,126286.907288,118526.564842
402,0,402,126592.985739,118526.564842
403,0,403,126899.064190,118526.564842
404,0,404,127205.142641,118526.564842
405,0,405,128429.456445,118526.564842
406,0,406,128735.534896,118526.564842
407,0,407,129041.613347,118526.564842
408,0,408,129347.691799,118526.564842
409,0,409,129653.770250,118526.564842
410,0,410,129959.848701,118526.564842
411,0,411,131184.162505,118526.564842
412,0,412,131490.240956,118526.564842
413,0,413,131796.319407,118526.564842
414,0,414,132102.397859,118526.564842
415,0,415,132408.476310,118526.564842
416,0,416,132714.554761,118526.564842
417,0,417,133020.633212,118526.564842
418,0,418,133326.711663,118526.564842
419,0,419,133632.790114,118526.564842
420,0,420,133938.868565,118526.564842
421,0,421,134244.947016,118526.564842
422,0,422,134551.025467,118526.564842
423,0,423,134857.103919,118526.564842
424,0,424,115880.239950,118220.861132
425,0,425,116186.318401,118220.861132
426,0,426,116492.396852,118220.861132
427,0,427,116798.475303,118220.861132
428,0,428,117104.553754,118220.861132
429,0,429,117410.632205,118220.861132
430,0,430,117716.710656,118220.861132
431,0,431,118022.789108,118220.861132
432,0,432,118328.867559,118220.861132
433,0,433,118634.946010,118220.861132
434,0,434,118941.024461,118220.861132
435,0,435,119247.102912,118220.861132
436,0,436,119553.181363,118220.861132
437,0,437,119859.259814,118220.861132
438,0,438,120165.338265,118220.861132
439,0,439,120471.416716,118220.861132
440,0,440,120777.495168,118220.861132
441,0,441,121083.573619,118220.861132
442,0,442,121389.652070,118220.861132
443,0,443,121695.730521,118220.861132
444,0,444,122001.808972,118220.861132
445,0,445,122307.887423,118220.861132
446,0,446,122613.965874,118220.861132
447,0,447,122920.044325,118220.861132
448,0,448,123226.122776,118220.861132
449,0,449,123532.201228,118220.861132
450,0,450,123838.279679,118220.861132
451,0,451,124144.358130,118220.861132
452,0,452,124450.436581,118220.861132
453,0,453,124756.515032,118220.861132
454,0,454,125062.593483,118220.861132
455,0,455,125368.671934,118220.861132
456,0,456,125674.750385,118220.861132
457,0,457,125980.828836,118220.861132
458,0,458,126286.907288,118220.861132
459,0,459,126592.985739,118220.861132
460,0,460,126899.064190,118220.861132
461,0,461,127205.142641,118220.861132
462,0,462,127511.221092,118220.861132
463,0,463,127817.299543,118220.861132
464,0,464,128429.456445,118220.861132
465,0,465,128735.534896,118220.861132
466,0,466,129041.613347,118220.861132
467,0,467,129347.691799,118220.861132
468,0,468,129653.770250,118220.861132
469,0,469,130878.084054,118220.861132
470,0,470,131184.162505,118220.861132
471,0,471,131490.240956,118220.861132
472,0,472,131796.319407,118220.861132
473,0,473,132102.397859,118220.861132
474,0,474,132408.476310,118220.861132
475,0,475,132714.554761,118220.861132
476,0,476,133020.633212,118220.861132
477,0,477,133326.711663,118220.861132
478,0,478,133632.790114,118220.861132
479,0,479,133938.868565,118220.861132
480,0,480,134244.947016,118220.861132
481,0,481,134551.025467,118220.861132
482,0,482,134857.103919,118220.861132
483,0,483,135163.182370,118220.861132
484,0,484,135469.260821,118220.861132
485,0,485,135775.339272,118220.861132
486,0,486,136081.417723,118220.861132
487,0,487,115268.083048,117915.157421
488,0,488,115574.161499,117915.157421
489,0,489,115880.239950,117915.157421
490,0,490,116186.318401,117915.157421
491,0,491,116492.396852,117915.157421
492,0,492,116798.475303,117915.157421
493,0,493,117104.553754,117915.157421
494,0,494,117410.632205,117915.157421
495,0,495,117716.710656,117915.157421
496,0,496,118022.789108,117915.157421
497,0,497,118328.867559,117915.157421
498,0,498,118634.946010,117915.157421
499,0,499,118941.024461,117915.157421
500,0,500,119247.102912,117915.157421
501,0,501,119553.181363,117915.157421
502,0,502,119859.259814,117915.157421
503,0,503,120165.338265,117915.157421
504,0,504,120471.416716,117915.157421
505,0,505,120777.495168,117915.157421
506,0,506,121083.573619,117915.157421
507,0,507,121389.652070,117915.157421
508,0,508,121695.730521,117915.157421
509,0,509,122001.808972,117915.157421
510,0,510,122307.887423,117915.157421
511,0,511,122613.965874,117915.157421
512,0,512,122920.044325,117915.157421
513,0,513,123226.122776,117915.157421
514,0,514,123532.201228,117915.157421
515,0,515,123838.279679,117915.157421
516,0,516,124144.358130,117915.157421
517,0,517,124450.436581,117915.157421
518,0,518,124756.515032,117915.157421
519,0,519,125062.593483,117915.157421
520,0,520,125368.671934,117915.157421
521,0,521,125674.750385,117915.157421
522,0,522,125980.828836,117915.157421
523,0,523,126286.907288,117915.157421
524,0,524,126592.985739,117915.157421
525,0,525,126899.064190,117915.157421
526,0,526,127205.142641,117915.157421
527,0,527,127511.221092,117915.157421
528,0,528,127817.299543,117915.157421
529,0,529,128123.377994,117915.157421
530,0,530,128429.456445,117915.157421
531,0,531,128735.534896,117915.157421
532,0,532,129041.613347,117915.157421
533,0,533,129347.691799,117915.157421
534,0,534,129653.770250,117915.157421
535,0,535,129959.848701,117915.157421
536,0,536,130265.927152,117915.157421
537,0,537,130572.005603,117915.157421
538,0,538,130878.084054,117915.157421
539,0,539,131184.162505,117915.157421
540,0,540,131490.240956,117915.157421
541,0,541,131796.319407,117915.157421
542,0,542,132102.397859,117915.157421
543,0,543,132408.476310,117915.157421
544,0,544,132714.554761,117915.157421
545,0,545,133020.633212,117915.157421
546,0,546,133326.711663,117915.157421
547,0,547,133632.790114,117915.157421
548,0,548,133938.868565,117915.157421
549,0,549,134244.947016,117915.157421
550,0,550,134551.025467,117915.157421
551,0,551,134857.103919,117915.157421
